stock,sector,sub_sector,earnings_date,is_large_reaction,is_extreme_reaction,hist_extreme_prob,global_hist_prob,current_lift_vs_baseline,current_lift_vs_same_bucket_global,extreme_count,risk_level,risk_score,base_extreme_prob
META,Communication Services,Interactive Media & Services,2025-10-29,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
MGM,Consumer Discretionary,Casinos & Gaming,2025-02-12,1,1,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
MGM,Consumer Discretionary,Casinos & Gaming,2025-04-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
MGM,Consumer Discretionary,Casinos & Gaming,2025-07-30,1,0,0.052,0.052,0.449,1.0,423.0,Low,61.0,0.116
MGM,Consumer Discretionary,Casinos & Gaming,2025-10-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
MKC,Consumer Staples,Packaged Foods & Meats,2025-01-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
MKC,Consumer Staples,Packaged Foods & Meats,2025-03-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
MKC,Consumer Staples,Packaged Foods & Meats,2025-06-25,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
MKC,Consumer Staples,Packaged Foods & Meats,2025-10-07,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
MLM,Materials,Construction Materials,2025-02-12,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
MLM,Materials,Construction Materials,2025-04-28,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
MLM,Materials,Construction Materials,2025-08-07,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
MLM,Materials,Construction Materials,2025-10-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
MMM,Industrials,Industrial Conglomerates,2025-01-21,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
MMM,Industrials,Industrial Conglomerates,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,31.0,0.116
MMM,Industrials,Industrial Conglomerates,2025-07-18,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
MMM,Industrials,Industrial Conglomerates,2025-10-21,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
MNST,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-27,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
MNST,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-06-13,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
MNST,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-08-07,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
MNST,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-11-06,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
MO,Consumer Staples,Tobacco,2025-01-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
MO,Consumer Staples,Tobacco,2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
MO,Consumer Staples,Tobacco,2025-07-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
MO,Consumer Staples,Tobacco,2025-10-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
MOH,Health Care,Managed Health Care,2025-02-05,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
MOH,Health Care,Managed Health Care,2025-04-23,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,86.0,0.116
MOH,Health Care,Managed Health Care,2025-07-23,1,1,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
MOH,Health Care,Managed Health Care,2025-10-22,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,92.0,0.116
MOS,Materials,Fertilizers & Agricultural Chemicals,2025-02-19,1,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
MOS,Materials,Fertilizers & Agricultural Chemicals,2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
MOS,Materials,Fertilizers & Agricultural Chemicals,2025-08-05,1,1,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
MOS,Materials,Fertilizers & Agricultural Chemicals,2025-11-04,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
MPC,Energy,Oil & Gas Refining & Marketing,2025-02-04,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
MPC,Energy,Oil & Gas Refining & Marketing,2025-05-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
MPC,Energy,Oil & Gas Refining & Marketing,2025-08-05,0,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
MPC,Energy,Oil & Gas Refining & Marketing,2025-11-04,1,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
MPWR,Information Technology,Semiconductors,2025-02-06,1,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
MPWR,Information Technology,Semiconductors,2025-05-01,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
MPWR,Information Technology,Semiconductors,2025-07-31,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
MPWR,Information Technology,Semiconductors,2025-10-30,1,1,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
MRK,Health Care,Pharmaceuticals,2025-02-04,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
MRK,Health Care,Pharmaceuticals,2025-04-24,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,38.0,0.116
MRK,Health Care,Pharmaceuticals,2025-07-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
MRK,Health Care,Pharmaceuticals,2025-10-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
MRNA,Health Care,Biotechnology,2025-02-20,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
MRNA,Health Care,Biotechnology,2025-04-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
MRNA,Health Care,Biotechnology,2025-08-01,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
MRNA,Health Care,Biotechnology,2025-11-06,1,1,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
MRSH,Financials,Insurance Brokers,2025-01-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
MRSH,Financials,Insurance Brokers,2025-04-17,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
MRSH,Financials,Insurance Brokers,2025-07-17,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
MRSH,Financials,Insurance Brokers,2025-10-16,0,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
MS,Financials,Investment Banking & Brokerage,2025-01-16,0,0,0.052,0.052,0.449,1.0,423.0,Low,54.0,0.116
MS,Financials,Investment Banking & Brokerage,2025-04-11,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
MS,Financials,Investment Banking & Brokerage,2025-07-16,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
MS,Financials,Investment Banking & Brokerage,2025-10-15,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
MSCI,Financials,Financial Exchanges & Data,2025-01-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
MSCI,Financials,Financial Exchanges & Data,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
MSCI,Financials,Financial Exchanges & Data,2025-07-22,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
MSCI,Financials,Financial Exchanges & Data,2025-10-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
MSFT,Information Technology,Systems Software,2025-01-29,1,0,0.091,0.091,0.786,1.0,740.0,High,83.0,0.116
MSFT,Information Technology,Systems Software,2025-04-30,1,1,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
MSFT,Information Technology,Systems Software,2025-07-30,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,89.0,0.116
MSFT,Information Technology,Systems Software,2025-10-29,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,89.0,0.116
MSI,Information Technology,Communications Equipment,2025-02-13,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,88.0,0.116
MSI,Information Technology,Communications Equipment,2025-05-01,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
MSI,Information Technology,Communications Equipment,2025-08-07,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,88.0,0.116
MSI,Information Technology,Communications Equipment,2025-11-06,0,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
MTB,Financials,Regional Banks,2025-01-16,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
MTB,Financials,Regional Banks,2025-04-14,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,31.0,0.116
MTB,Financials,Regional Banks,2025-07-16,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,47.0,0.116
MTB,Financials,Regional Banks,2025-10-16,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
MTCH,Communication Services,Interactive Media & Services,2025-02-04,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,99.0,0.116
MTCH,Communication Services,Interactive Media & Services,2025-05-08,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,98.0,0.116
MTCH,Communication Services,Interactive Media & Services,2025-08-05,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,99.0,0.116
MTCH,Communication Services,Interactive Media & Services,2025-11-04,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,99.0,0.116
MTD,Health Care,Life Sciences Tools & Services,2025-02-06,0,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
MTD,Health Care,Life Sciences Tools & Services,2025-05-01,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
MTD,Health Care,Life Sciences Tools & Services,2025-07-31,0,0,0.091,0.091,0.786,1.0,740.0,High,80.0,0.116
MTD,Health Care,Life Sciences Tools & Services,2025-11-06,0,0,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
MU,Information Technology,Semiconductors,2025-03-20,1,1,0.091,0.091,0.786,1.0,740.0,High,80.0,0.116
MU,Information Technology,Semiconductors,2025-06-25,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
MU,Information Technology,Semiconductors,2025-09-23,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,88.0,0.116
MU,Information Technology,Semiconductors,2025-12-17,1,1,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
NCLH,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-02-25,1,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
NCLH,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
NCLH,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-07-29,0,0,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
NCLH,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-11-04,0,0,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
NDAQ,Financials,Financial Exchanges & Data,2025-01-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
NDAQ,Financials,Financial Exchanges & Data,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,39.0,0.116
NDAQ,Financials,Financial Exchanges & Data,2025-07-24,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
NDAQ,Financials,Financial Exchanges & Data,2025-10-23,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
NDSN,Industrials,Industrial Machinery & Supplies & Components,2025-02-19,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,92.0,0.116
NDSN,Industrials,Industrial Machinery & Supplies & Components,2025-05-19,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
NDSN,Industrials,Industrial Machinery & Supplies & Components,2025-08-21,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,92.0,0.116
NDSN,Industrials,Industrial Machinery & Supplies & Components,2025-12-10,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,92.0,0.116
NEE,Utilities,Multi-Utilities,2025-01-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,35.0,0.116
NEE,Utilities,Multi-Utilities,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,27.0,0.116
NEE,Utilities,Multi-Utilities,2025-07-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,36.0,0.116
NEE,Utilities,Multi-Utilities,2025-10-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,39.0,0.116
NEM,Materials,Gold,2025-02-20,1,1,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
NEM,Materials,Gold,2025-04-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,41.0,0.116
NEM,Materials,Gold,2025-07-22,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
NEM,Materials,Gold,2025-10-23,1,1,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
NFLX,Communication Services,Movies & Entertainment,2025-01-21,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
NFLX,Communication Services,Movies & Entertainment,2025-04-17,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,99.0,0.116
NFLX,Communication Services,Movies & Entertainment,2025-07-17,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
NFLX,Communication Services,Movies & Entertainment,2025-10-21,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
NI,Utilities,Multi-Utilities,2025-02-19,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
NI,Utilities,Multi-Utilities,2025-05-07,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
NI,Utilities,Multi-Utilities,2025-08-06,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
NI,Utilities,Multi-Utilities,2025-10-29,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
NKE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2025-03-20,1,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
NKE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2025-06-26,1,1,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
NKE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2025-09-30,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
NKE,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2025-12-18,1,1,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
NOC,Industrials,Aerospace & Defense,2025-01-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
NOC,Industrials,Aerospace & Defense,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
NOC,Industrials,Aerospace & Defense,2025-07-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
NOC,Industrials,Aerospace & Defense,2025-10-21,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
NOW,Information Technology,Systems Software,2025-01-29,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
NOW,Information Technology,Systems Software,2025-04-23,1,1,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
NOW,Information Technology,Systems Software,2025-07-23,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,97.0,0.116
NOW,Information Technology,Systems Software,2025-10-29,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,95.0,0.116
NRG,Utilities,Independent Power Producers & Energy Traders,2025-02-26,1,1,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
NRG,Utilities,Independent Power Producers & Energy Traders,2025-05-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,38.0,0.116
NRG,Utilities,Independent Power Producers & Energy Traders,2025-08-06,0,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
NRG,Utilities,Independent Power Producers & Energy Traders,2025-11-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
NSC,Industrials,Rail Transportation,2025-01-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
NSC,Industrials,Rail Transportation,2025-04-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,47.0,0.116
NSC,Industrials,Rail Transportation,2025-07-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
NSC,Industrials,Rail Transportation,2025-10-23,0,0,0.091,0.091,0.786,1.0,740.0,High,80.0,0.116
NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2025-02-27,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,99.0,0.116
NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2025-05-29,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2025-08-27,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2025-11-25,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
NTRS,Financials,Asset Management & Custody Banks,2025-01-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
NTRS,Financials,Asset Management & Custody Banks,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,32.0,0.116
NTRS,Financials,Asset Management & Custody Banks,2025-07-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
NTRS,Financials,Asset Management & Custody Banks,2025-10-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
NUE,Materials,Steel,2025-01-27,1,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
NUE,Materials,Steel,2025-04-28,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,43.0,0.116
NUE,Materials,Steel,2025-07-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
NUE,Materials,Steel,2025-10-27,0,0,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
NVDA,Information Technology,Semiconductors,2025-02-26,1,1,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
NVDA,Information Technology,Semiconductors,2025-05-28,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
NVDA,Information Technology,Semiconductors,2025-08-27,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
NVDA,Information Technology,Semiconductors,2025-11-19,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,95.0,0.116
NVR,Consumer Discretionary,Homebuilding,2025-01-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
NVR,Consumer Discretionary,Homebuilding,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
NVR,Consumer Discretionary,Homebuilding,2025-07-23,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
NVR,Consumer Discretionary,Homebuilding,2025-10-22,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
NWS,Communication Services,Publishing,2025-02-05,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,92.0,0.116
NWS,Communication Services,Publishing,2025-05-08,0,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
NWS,Communication Services,Publishing,2025-08-05,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
NWS,Communication Services,Publishing,2025-11-06,1,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
NWSA,Communication Services,Publishing,2025-02-05,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
NWSA,Communication Services,Publishing,2025-05-08,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
NWSA,Communication Services,Publishing,2025-08-05,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
NWSA,Communication Services,Publishing,2025-11-06,1,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
NXPI,Information Technology,Semiconductors,2025-02-03,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,87.0,0.116
NXPI,Information Technology,Semiconductors,2025-04-28,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,48.0,0.116
NXPI,Information Technology,Semiconductors,2025-07-21,0,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
NXPI,Information Technology,Semiconductors,2025-10-27,1,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
O,Real Estate,Retail REITs,2025-02-25,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
O,Real Estate,Retail REITs,2025-05-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
O,Real Estate,Retail REITs,2025-08-06,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
O,Real Estate,Retail REITs,2025-11-03,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
ODFL,Industrials,Cargo Ground Transportation,2025-02-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,54.0,0.116
ODFL,Industrials,Cargo Ground Transportation,2025-04-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
ODFL,Industrials,Cargo Ground Transportation,2025-07-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
ODFL,Industrials,Cargo Ground Transportation,2025-10-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
OKE,Energy,Oil & Gas Storage & Transportation,2025-02-24,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
OKE,Energy,Oil & Gas Storage & Transportation,2025-05-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,43.0,0.116
OKE,Energy,Oil & Gas Storage & Transportation,2025-08-04,1,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
OKE,Energy,Oil & Gas Storage & Transportation,2025-10-27,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
OMC,Communication Services,Advertising,2025-02-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
OMC,Communication Services,Advertising,2025-04-14,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
OMC,Communication Services,Advertising,2025-07-14,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
OMC,Communication Services,Advertising,2025-10-21,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
ON,Information Technology,Semiconductors,2025-02-10,1,1,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
ON,Information Technology,Semiconductors,2025-05-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
ON,Information Technology,Semiconductors,2025-08-04,0,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
ON,Information Technology,Semiconductors,2025-11-03,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
ORCL,Information Technology,Application Software,2025-03-10,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
ORCL,Information Technology,Application Software,2025-06-11,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,92.0,0.116
ORCL,Information Technology,Application Software,2025-09-09,1,1,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
ORCL,Information Technology,Application Software,2025-12-08,1,1,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
ORLY,Consumer Discretionary,Automotive Retail,2025-02-05,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
ORLY,Consumer Discretionary,Automotive Retail,2025-04-23,0,0,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
ORLY,Consumer Discretionary,Automotive Retail,2025-07-23,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
ORLY,Consumer Discretionary,Automotive Retail,2025-10-22,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
OTIS,Industrials,Industrial Machinery & Supplies & Components,2025-01-29,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
OTIS,Industrials,Industrial Machinery & Supplies & Components,2025-04-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
OTIS,Industrials,Industrial Machinery & Supplies & Components,2025-07-23,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
OTIS,Industrials,Industrial Machinery & Supplies & Components,2025-10-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
OXY,Energy,Oil & Gas Exploration & Production,2025-02-18,0,0,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
OXY,Energy,Oil & Gas Exploration & Production,2025-05-07,1,1,0.105,0.105,0.907,1.0,854.0,Very Low,35.0,0.116
OXY,Energy,Oil & Gas Exploration & Production,2025-08-06,0,0,0.052,0.052,0.449,1.0,423.0,Low,54.0,0.116
OXY,Energy,Oil & Gas Exploration & Production,2025-11-10,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
PANW,Information Technology,Systems Software,2025-02-13,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,98.0,0.116
PANW,Information Technology,Systems Software,2025-05-20,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,88.0,0.116
PANW,Information Technology,Systems Software,2025-08-18,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
PANW,Information Technology,Systems Software,2025-11-20,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,95.0,0.116
PAYC,Industrials,Human Resource & Employment Services,2025-02-12,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
PAYC,Industrials,Human Resource & Employment Services,2025-05-07,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
PAYC,Industrials,Human Resource & Employment Services,2025-08-06,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
PAYC,Industrials,Human Resource & Employment Services,2025-11-05,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
PAYX,Industrials,Human Resource & Employment Services,2025-03-26,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
PAYX,Industrials,Human Resource & Employment Services,2025-06-25,1,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
